1	6981	TIR,Coil,NB,LRR
2	6981	TIR,LRR
22	6981	TIR,NB
67	6981	TIR,NB,LRR
1	6981	TIR,PF14299
14	7058	Coil,NB
17	7058	Coil,NB,LRR
1	7058	Coil,NB,PF04548
28	7058	NB
19	7058	NB,LRR
1	7058	NB,PF03106
1	7058	PF00635,TIR
1	7058	PF03634,TIR,NB,LRR,PF00642
9	7058	RPW8
1	7058	RPW8,Coil,NB
4	7058	RPW8,NB
1	7058	RPW8,NB,PF00412,PF12315
26	7058	TIR
15	7058	TIR,NB
55	7058	TIR,NB,LRR
1	7058	TIR,NB,LRR,PF06552
1	7058	TIR,NB,PF08381
1	7058	TIR,PF04859
3	7058	TIR,PF14299
12	7063	Coil,NB
18	7063	Coil,NB,LRR
1	7063	Coil,NB,LRR,PF00069
1	7063	LRR,TIR
18	7063	NB
8	7063	NB,LRR
2	7063	NB,LRR,PF03106
1	7063	NB,LRR,TIR
1	7063	PF00635,TIR
1	7063	PF07887,NB
8	7063	RPW8
1	7063	RPW8,Coil,NB,LRR
4	7063	RPW8,NB
1	7063	RPW8,NB,PF00412,PF12315
26	7063	TIR
1	7063	TIR,Coil,NB,LRR
3	7063	TIR,LRR
18	7063	TIR,NB
78	7063	TIR,NB,LRR
1	7063	TIR,PF04859,Coil
1	7063	TIR,PF14299
14	7067	Coil,NB
13	7067	Coil,NB,LRR
17	7067	NB
8	7067	NB,LRR
2	7067	NB,LRR,PF03106
1	7067	NB,LRR,PF04548,PF07714
1	7067	NB,LRR,TIR
1	7067	PF00635,TIR
1	7067	PF02671,PF03106,TIR,NB,LRR
8	7067	RPW8
1	7067	RPW8,Coil,NB,LRR
4	7067	RPW8,NB
1	7067	RPW8,NB,PF00412,PF12315
26	7067	TIR
1	7067	TIR,Coil
1	7067	TIR,Coil,NB,LRR
3	7067	TIR,LRR
16	7067	TIR,NB
69	7067	TIR,NB,LRR
1	7067	TIR,NB,PF08381
8	7111	Coil,NB
13	7111	Coil,NB,LRR
1	7111	Coil,NB,PF08268
23	7111	NB
12	7111	NB,LRR
1	7111	NB,LRR,Coil
1	7111	NB,LRR,PF00412,PF12315
1	7111	NB,LRR,PF03106
1	7111	NB,LRR,TIR
1	7111	PF00635,TIR
1	7111	PF02671,PF03106,NB,LRR,PF00069
6	7111	RPW8
1	7111	RPW8,Coil,NB,LRR
4	7111	RPW8,NB
1	7111	RPW8,NB,PF00412,PF12315
23	7111	TIR
1	7111	TIR,Coil
1	7111	TIR,Coil,NB,LRR
2	7111	TIR,LRR
17	7111	TIR,NB
65	7111	TIR,NB,LRR
1	7111	TIR,NB,PF08381
1	7111	TIR,PF04859
1	7111	TIR,PF14223
11	7167	Coil,NB
13	7167	Coil,NB,LRR
1	7167	Coil,NB,PF04548
15	7167	NB
11	7167	NB,LRR
2	7167	NB,LRR,PF03106
2	7167	NB,LRR,TIR
1	7167	NB,PF05553
1	7167	PF00635,TIR
1	7167	PF02671,PF03106,TIR,NB,LRR,PF00069
1	7167	PF03634,PF02362,TIR,NB,PF00642
1	7167	RPW8,Coil,NB,LRR
3	7167	RPW8,NB
1	7167	RPW8,NB,PF00412,PF12315
18	7167	TIR
1	7167	TIR,LRR
15	7167	TIR,NB
68	7167	TIR,NB,LRR
1	7167	TIR,NB,LRR,PF01451
1	7167	TIR,NB,LRR,PF06984
1	7167	TIR,PF04859
1	7167	TIR,PF14299
10	7186	Coil,NB
14	7186	Coil,NB,LRR
1	7186	LRR,TIR
18	7186	NB
